,Day,rBias,Fly ID,Drug Treatment,Batch #,Date
447,9,0.45468998409999994,64,Control,1,11/8
448,9,,65,Control,1,11/8
449,9,0.33703703700000004,66,Control,1,11/8
450,9,,67,Control,1,11/8
451,9,,68,Control,1,11/8
452,9,0.29847494550000003,69,Control,1,11/8
453,9,0.7570789866,70,Control,1,11/8
454,9,0.4198473282,71,Control,1,11/8
455,9,0.5039787797999999,72,Control,1,11/8
456,9,0.4102564103,73,Control,1,11/8
457,9,,74,Control,1,11/8
458,9,0.2917431193,75,Control,1,11/8
459,9,,76,Control,1,11/8
460,9,0.5347721823,77,Control,1,11/8
461,9,0.20052083329999998,78,Control,1,11/8
462,9,,79,Control,1,11/8
463,9,0.45945945950000006,80,Control,1,11/8
464,9,0.6614420063,81,Control,1,11/8
465,9,,82,Control,1,11/8
466,9,0.39191919189999996,83,Control,1,11/8
467,9,0.1446808511,84,Control,1,11/8
468,9,,85,Control,1,11/8
469,9,,86,Control,1,11/8
470,9,,87,Control,1,11/8
471,9,0.5579514825,88,Control,1,11/8
472,9,0.5928571429,89,Control,1,11/8
473,9,,90,Control,1,11/8
474,9,,91,Control,1,11/8
475,9,0.259009009,92,Control,1,11/8
476,9,0.4719626168,93,Control,1,11/8
477,9,0.4691943128,94,Control,1,11/8
478,9,0.5559380379,95,Control,1,11/8
479,9,,96,Control,1,11/8
480,10,0.36627906979999997,1,Control,1,11/9
481,10,0.4293948127,2,Control,1,11/9
482,10,,3,Control,1,11/9
483,10,0.39119804399999997,4,Control,1,11/9
484,10,0.3436185133,5,Control,1,11/9
485,10,0.5666666667,6,Control,1,11/9
486,10,0.5945945946,7,Control,1,11/9
487,10,0.4401041667,8,Control,1,11/9
488,10,,9,Control,1,11/9
489,10,0.415879017,10,Control,1,11/9
490,10,0.5481049563,11,Control,1,11/9
491,10,,12,Control,1,11/9
492,10,,13,Control,1,11/9
493,10,0.5720338983,14,Control,1,11/9
494,10,0.4273504274,15,Control,1,11/9
495,10,0.4653465347,16,Control,1,11/9
496,10,0.6180904522999999,17,Control,1,11/9
497,10,,18,Control,1,11/9
498,10,,19,Control,1,11/9
499,10,0.5028089888,20,Control,1,11/9
500,10,0.480349345,21,Control,1,11/9
501,10,,22,Control,1,11/9
502,10,,23,Control,1,11/9
503,10,0.5277161863000001,24,Control,1,11/9
504,10,0.53515625,25,Control,1,11/9
505,10,0.552238806,26,Control,1,11/9
506,10,0.5274390244,27,Control,1,11/9
507,10,0.6365030675,28,Control,1,11/9
508,10,0.5,29,Control,1,11/9
509,10,0.5188679245000001,30,Control,1,11/9
510,10,0.416893733,31,Control,1,11/9
511,10,0.6082089552000001,32,Control,1,11/9
512,10,0.5631768953,33,Control,1,11/9
513,10,0.446875,34,Control,1,11/9
514,10,0.46476190479999996,35,Control,1,11/9
515,10,,36,Control,1,11/9
516,10,,37,Control,1,11/9
517,10,0.46399999999999997,38,Control,1,11/9
518,10,0.6346153846,39,Control,1,11/9
519,10,0.5030674847,40,Control,1,11/9
520,10,0.5788423154,41,Control,1,11/9
521,10,0.2685950413,42,Control,1,11/9
522,10,,43,Control,1,11/9
523,10,,44,Control,1,11/9
524,10,,45,Control,1,11/9
525,10,0.3134328358,46,Control,1,11/9
526,10,,47,Control,1,11/9
527,10,,48,Control,1,11/9
528,10,0.6105990782999999,49,Control,1,11/9
529,10,,50,Control,1,11/9
530,10,,51,Control,1,11/9
531,10,,52,Control,1,11/9
532,10,0.3309608541,53,Control,1,11/9
533,10,,54,Control,1,11/9
534,10,,55,Control,1,11/9
535,10,0.6833976834000001,56,Control,1,11/9
536,10,,57,Control,1,11/9
537,10,0.5686813186999999,58,Control,1,11/9
538,10,,59,Control,1,11/9
539,10,0.4243697479,60,Control,1,11/9
540,10,0.4863523573,61,Control,1,11/9
541,10,0.5107794362,62,Control,1,11/9
542,10,0.3324250681,63,Control,1,11/9
543,10,0.5437956204,64,Control,1,11/9
544,10,,65,Control,1,11/9
545,10,0.2857142857,66,Control,1,11/9
546,10,,67,Control,1,11/9
547,10,,68,Control,1,11/9
548,10,0.5378787879,69,Control,1,11/9
549,10,0.8114754098,70,Control,1,11/9
550,10,0.6,71,Control,1,11/9
551,10,0.4109347443,72,Control,1,11/9
552,10,0.5328467153,73,Control,1,11/9
553,10,,74,Control,1,11/9
554,10,0.5160349854,75,Control,1,11/9
555,10,,76,Control,1,11/9
556,10,0.3425287356,77,Control,1,11/9
557,10,0.2281553398,78,Control,1,11/9
558,10,0.4944852941,79,Control,1,11/9
559,10,,80,Control,1,11/9
560,10,,81,Control,1,11/9
561,10,,82,Control,1,11/9
562,10,0.85,83,Control,1,11/9
563,10,0.38125,84,Control,1,11/9
564,10,0.4551724138,85,Control,1,11/9
565,10,,86,Control,1,11/9
566,10,,87,Control,1,11/9
567,10,0.496350365,88,Control,1,11/9
568,10,0.6045016077,89,Control,1,11/9
569,10,,90,Control,1,11/9
570,10,,91,Control,1,11/9
571,10,0.2633587786,92,Control,1,11/9
572,10,0.3567839196,93,Control,1,11/9
573,10,0.5070921986,94,Control,1,11/9
574,10,0.6092715232,95,Control,1,11/9
575,10,,96,Control,1,11/9
576,15,0.2621082621,1,Control,1,11/14
577,15,0.6060606061,2,Control,1,11/14
578,15,,3,Control,1,11/14
579,15,0.3192567568,4,Control,1,11/14
580,15,0.2960662526,5,Control,1,11/14
581,15,0.5802469136,6,Control,1,11/14
582,15,0.7114285714,7,Control,1,11/14
583,15,0.6832740214,8,Control,1,11/14
584,15,0.5195402299,9,Control,1,11/14
585,15,,10,Control,1,11/14
586,15,0.5285285285,11,Control,1,11/14
587,15,,12,Control,1,11/14
588,15,,13,Control,1,11/14
589,15,0.47042253520000005,14,Control,1,11/14
590,15,0.4516129032,15,Control,1,11/14
591,15,0.5,16,Control,1,11/14
592,15,0.4557522124,17,Control,1,11/14
593,15,,18,Control,1,11/14
594,15,0.5657894737,19,Control,1,11/14
595,15,,20,Control,1,11/14
596,15,0.44930875579999996,21,Control,1,11/14
597,15,,22,Control,1,11/14
598,15,,23,Control,1,11/14
599,15,0.46296296299999995,24,Control,1,11/14
600,15,0.4519572954,25,Control,1,11/14
601,15,0.3112244898,26,Control,1,11/14
602,15,0.5871369295000001,27,Control,1,11/14
603,15,0.287804878,28,Control,1,11/14
604,15,0.622,29,Control,1,11/14
605,15,0.48205128210000003,30,Control,1,11/14
606,15,0.3667621777,31,Control,1,11/14
607,15,0.6524064171,32,Control,1,11/14
608,15,0.6296829971,33,Control,1,11/14
609,15,0.538647343,34,Control,1,11/14
610,15,0.320683112,35,Control,1,11/14
611,15,,36,Control,1,11/14
612,15,,37,Control,1,11/14
613,15,0.5362035225,38,Control,1,11/14
614,15,0.7376811594,39,Control,1,11/14
615,15,0.48669201520000005,40,Control,1,11/14
616,15,0.6206896552000001,41,Control,1,11/14
617,15,0.4259818731,42,Control,1,11/14
618,15,,43,Control,1,11/14
619,15,,44,Control,1,11/14
620,15,,45,Control,1,11/14
621,15,,46,Control,1,11/14
622,15,,47,Control,1,11/14
623,15,,48,Control,1,11/14
624,15,0.3927710843,49,Control,1,11/14
625,15,,50,Control,1,11/14
626,15,,51,Control,1,11/14
627,15,,52,Control,1,11/14
628,15,,53,Control,1,11/14
629,15,,54,Control,1,11/14
630,15,,55,Control,1,11/14
631,15,0.6,56,Control,1,11/14
632,15,,57,Control,1,11/14
633,15,0.5015015015,58,Control,1,11/14
634,15,,59,Control,1,11/14
635,15,0.40909090909999996,60,Control,1,11/14
636,15,0.32142857140000003,61,Control,1,11/14
637,15,0.7461538462,62,Control,1,11/14
638,15,0.6097560975999999,63,Control,1,11/14
639,15,0.6787762906,64,Control,1,11/14
640,15,0.2473867596,65,Control,1,11/14
641,15,,66,Control,1,11/14
642,15,,67,Control,1,11/14
643,15,,68,Control,1,11/14
644,15,0.2479674797,69,Control,1,11/14
645,15,0.6133004926,70,Control,1,11/14
646,15,0.43568464729999995,71,Control,1,11/14
647,15,0.45892351270000004,72,Control,1,11/14
648,15,0.5,73,Control,1,11/14
649,15,,74,Control,1,11/14
650,15,0.6464435146,75,Control,1,11/14
651,15,,76,Control,1,11/14
652,15,0.256302521,77,Control,1,11/14
653,15,0.20132013199999998,78,Control,1,11/14
654,15,0.6734104045999999,79,Control,1,11/14
655,15,,80,Control,1,11/14
656,15,,81,Control,1,11/14
657,15,0.5969581749,82,Control,1,11/14
658,15,,83,Control,1,11/14
659,15,0.46347607049999995,84,Control,1,11/14
660,15,0.48,85,Control,1,11/14
661,15,,86,Control,1,11/14
662,15,,87,Control,1,11/14
663,15,0.4906367041,88,Control,1,11/14
664,15,,89,Control,1,11/14
665,15,0.5772357724,90,Control,1,11/14
666,15,,91,Control,1,11/14
667,15,0.3162790698,92,Control,1,11/14
668,15,0.48441926350000003,93,Control,1,11/14
669,15,0.5089686099,94,Control,1,11/14
670,15,0.5978552279,95,Control,1,11/14
671,15,,96,Control,1,11/14
672,16,0.40601503759999996,1,Control,1,11/15
673,16,0.5240793201,2,Control,1,11/15
674,16,,3,Control,1,11/15
675,16,0.2673611111,4,Control,1,11/15
676,16,0.2817164179,5,Control,1,11/15
677,16,0.5306122449,6,Control,1,11/15
678,16,0.66,7,Control,1,11/15
679,16,0.6470588235,8,Control,1,11/15
680,16,0.4417177914,9,Control,1,11/15
681,16,,10,Control,1,11/15
682,16,0.658490566,11,Control,1,11/15
683,16,,12,Control,1,11/15
684,16,,13,Control,1,11/15
685,16,0.5317460317,14,Control,1,11/15
686,16,0.4242424242,15,Control,1,11/15
687,16,0.42810457520000006,16,Control,1,11/15
688,16,0.4964788732,17,Control,1,11/15
689,16,,18,Control,1,11/15
690,16,0.6692015209000001,19,Control,1,11/15
691,16,,20,Control,1,11/15
692,16,0.6816666667,21,Control,1,11/15
693,16,,22,Control,1,11/15
694,16,,23,Control,1,11/15
695,16,0.45435684649999997,24,Control,1,11/15
696,16,0.5514705882000001,25,Control,1,11/15
697,16,0.4,26,Control,1,11/15
698,16,0.6280991736,27,Control,1,11/15
699,16,0.487804878,28,Control,1,11/15
700,16,0.5,29,Control,1,11/15
701,16,,30,Control,1,11/15
702,16,0.4967320261,31,Control,1,11/15
703,16,,32,Control,1,11/15
704,16,0.6899441341,33,Control,1,11/15
705,16,0.4563106796,34,Control,1,11/15
706,16,0.6978527606999999,35,Control,1,11/15
707,16,,36,Control,1,11/15
708,16,,37,Control,1,11/15
709,16,0.4483775811,38,Control,1,11/15
710,16,0.610250298,39,Control,1,11/15
711,16,0.6220806794,40,Control,1,11/15
712,16,,41,Control,1,11/15
713,16,0.703271028,42,Control,1,11/15
714,16,,43,Control,1,11/15
715,16,,44,Control,1,11/15
716,16,,45,Control,1,11/15
717,16,,46,Control,1,11/15
718,16,,47,Control,1,11/15
719,16,,48,Control,1,11/15
720,16,0.3841961853,49,Control,1,11/15
721,16,,50,Control,1,11/15
722,16,,51,Control,1,11/15
723,16,,52,Control,1,11/15
724,16,,53,Control,1,11/15
725,16,,54,Control,1,11/15
726,16,,55,Control,1,11/15
727,16,0.410041841,56,Control,1,11/15
728,16,,57,Control,1,11/15
729,16,0.7748344370999999,58,Control,1,11/15
730,16,,59,Control,1,11/15
731,16,0.7288732393999999,60,Control,1,11/15
732,16,0.4437086093,61,Control,1,11/15
733,16,0.7532467531999999,62,Control,1,11/15
734,16,0.6026936027,63,Control,1,11/15
735,16,0.5631067961,64,Control,1,11/15
736,16,0.3254901961,65,Control,1,11/15
737,16,,66,Control,1,11/15
738,16,,67,Control,1,11/15
739,16,,68,Control,1,11/15
740,16,0.3326086957,69,Control,1,11/15
741,16,0.5416666667,70,Control,1,11/15
742,16,0.3660933661,71,Control,1,11/15
743,16,0.5441176471,72,Control,1,11/15
744,16,0.5812807882,73,Control,1,11/15
745,16,,74,Control,1,11/15
746,16,0.4490566038,75,Control,1,11/15
747,16,,76,Control,1,11/15
748,16,0.3309090909,77,Control,1,11/15
749,16,0.4296577947,78,Control,1,11/15
750,16,0.6737804878,79,Control,1,11/15
751,16,,80,Control,1,11/15
752,16,,81,Control,1,11/15
753,16,0.47443762780000004,82,Control,1,11/15
754,16,,83,Control,1,11/15
755,16,0.2937853107,84,Control,1,11/15
756,16,,85,Control,1,11/15
757,16,0.45493562229999995,86,Control,1,11/15
758,16,,87,Control,1,11/15
759,16,0.3566308244,88,Control,1,11/15
760,16,,89,Control,1,11/15
761,16,0.44392523359999997,90,Control,1,11/15
762,16,,91,Control,1,11/15
763,16,,92,Control,1,11/15
764,16,0.5045592704999999,93,Control,1,11/15
765,16,0.4630872483,94,Control,1,11/15
766,16,0.4775280899,95,Control,1,11/15
767,16,,96,Control,1,11/15
768,17,0.3174603175,1,Control,1,11/16
769,17,0.2375296912,2,Control,1,11/16
770,17,,3,Control,1,11/16
771,17,0.4425087108,4,Control,1,11/16
772,17,0.3603896104,5,Control,1,11/16
773,17,0.5064935065,6,Control,1,11/16
774,17,0.6104868914,7,Control,1,11/16
775,17,0.485013624,8,Control,1,11/16
776,17,0.44387755100000004,9,Control,1,11/16
777,17,,10,Control,1,11/16
778,17,0.49833887039999997,11,Control,1,11/16
779,17,,12,Control,1,11/16
780,17,,13,Control,1,11/16
781,17,0.370030581,14,Control,1,11/16
782,17,0.48491379310000005,15,Control,1,11/16
783,17,0.6147186147,16,Control,1,11/16
784,17,0.5679442509,17,Control,1,11/16
785,17,,18,Control,1,11/16
786,17,0.6808149406,19,Control,1,11/16
787,17,,20,Control,1,11/16
788,17,0.6414342628999999,21,Control,1,11/16
789,17,,22,Control,1,11/16
790,17,,23,Control,1,11/16
791,17,0.5320665083,24,Control,1,11/16
792,17,0.49372384939999997,25,Control,1,11/16
793,17,0.34615384619999995,26,Control,1,11/16
794,17,0.6018518519,27,Control,1,11/16
795,17,0.6897196262,28,Control,1,11/16
796,17,0.6513761468,29,Control,1,11/16
797,17,,30,Control,1,11/16
798,17,0.4016736402,31,Control,1,11/16
799,17,,32,Control,1,11/16
800,17,0.6848484848,33,Control,1,11/16
801,17,0.7254575706999999,34,Control,1,11/16
802,17,0.6389413989,35,Control,1,11/16
803,17,,36,Control,1,11/16
804,17,,37,Control,1,11/16
805,17,0.4172661871,38,Control,1,11/16
806,17,0.6068376068,39,Control,1,11/16
807,17,0.6650185414,40,Control,1,11/16
808,17,,41,Control,1,11/16
809,17,0.7744360901999999,42,Control,1,11/16
810,17,,43,Control,1,11/16
811,17,,44,Control,1,11/16
812,17,,45,Control,1,11/16
813,17,,46,Control,1,11/16
814,17,,47,Control,1,11/16
815,17,,48,Control,1,11/16
816,17,0.4174757282,49,Control,1,11/16
817,17,,50,Control,1,11/16
818,17,,51,Control,1,11/16
819,17,,52,Control,1,11/16
820,17,,53,Control,1,11/16
821,17,,54,Control,1,11/16
822,17,,55,Control,1,11/16
823,17,0.6859756098,56,Control,1,11/16
824,17,,57,Control,1,11/16
825,17,0.8070539419,58,Control,1,11/16
826,17,,59,Control,1,11/16
827,17,,60,Control,1,11/16
828,17,,61,Control,1,11/16
829,17,,62,Control,1,11/16
830,17,0.8095238095,63,Control,1,11/16
831,17,,64,Control,1,11/16
832,17,0.4615384615,65,Control,1,11/16
833,17,0.10183639400000001,66,Control,1,11/16
834,17,,67,Control,1,11/16
835,17,,68,Control,1,11/16
836,17,0.3687635575,69,Control,1,11/16
837,17,0.6830188679000001,70,Control,1,11/16
838,17,0.38977635780000003,71,Control,1,11/16
839,17,0.5543478261,72,Control,1,11/16
840,17,0.47979797979999994,73,Control,1,11/16
841,17,,74,Control,1,11/16
842,17,0.6343612335000001,75,Control,1,11/16
843,17,,76,Control,1,11/16
844,17,0.378125,77,Control,1,11/16
845,17,0.375,78,Control,1,11/16
846,17,0.6221374046,79,Control,1,11/16
847,17,,80,Control,1,11/16
848,17,,81,Control,1,11/16
849,17,,82,Control,1,11/16
850,17,0.5348837209,83,Control,1,11/16
851,17,0.43205574909999994,84,Control,1,11/16
852,17,,85,Control,1,11/16
853,17,0.2826086957,86,Control,1,11/16
854,17,,87,Control,1,11/16
855,17,0.36825396829999996,88,Control,1,11/16
856,17,,89,Control,1,11/16
857,17,0.4054878049,90,Control,1,11/16
858,17,,91,Control,1,11/16
859,17,,92,Control,1,11/16
860,17,0.3045454545,93,Control,1,11/16
861,17,0.4038054968,94,Control,1,11/16
862,17,0.520295203,95,Control,1,11/16
863,17,,96,Control,1,11/16
0,1,0.43606557380000005,1,5-HTP,2,1/25
1,1,0.5239669421,2,5-HTP,2,1/25
2,1,,3,5-HTP,2,1/25
3,1,0.7450424929,4,5-HTP,2,1/25
4,1,0.4611940299,5,5-HTP,2,1/25
5,1,0.2693602694,6,5-HTP,2,1/25
6,1,0.3887884268,7,5-HTP,2,1/25
7,1,0.5555555556,8,5-HTP,2,1/25
8,1,0.44230769229999994,9,5-HTP,2,1/25
9,1,0.5963060686,10,5-HTP,2,1/25
10,1,,11,5-HTP,2,1/25
11,1,0.5175438596,12,5-HTP,2,1/25
12,1,0.5434782609000001,13,5-HTP,2,1/25
13,1,0.25994694960000003,14,5-HTP,2,1/25
14,1,0.44827586210000003,15,5-HTP,2,1/25
15,1,0.3484848485,16,5-HTP,2,1/25
16,1,0.4093437152,17,5-HTP,2,1/25
17,1,,18,5-HTP,2,1/25
18,1,0.7025641026,19,5-HTP,2,1/25
19,1,0.4372294372,20,5-HTP,2,1/25
20,1,0.6231155778999999,21,5-HTP,2,1/25
21,1,0.607028754,22,5-HTP,2,1/25
22,1,0.30470347649999996,23,5-HTP,2,1/25
23,1,0.5154394299,24,5-HTP,2,1/25
24,1,0.6551724138,25,5-HTP,2,1/25
25,1,0.48615384619999996,26,5-HTP,2,1/25
26,1,0.4181818182,27,5-HTP,2,1/25
27,1,,28,5-HTP,2,1/25
28,1,0.492040521,29,5-HTP,2,1/25
29,1,0.49641319939999995,30,5-HTP,2,1/25
30,1,0.6620689654999999,31,5-HTP,2,1/25
31,1,0.46845915200000005,32,5-HTP,2,1/25
32,1,0.5799373041,33,5-HTP,2,1/25
33,1,0.431085044,34,5-HTP,2,1/25
34,1,0.7823765020000001,35,5-HTP,2,1/25
35,1,0.5807860262,36,5-HTP,2,1/25
36,1,0.45544554460000003,37,5-HTP,2,1/25
37,1,,38,5-HTP,2,1/25
38,1,0.38297872340000005,39,5-HTP,2,1/25
39,1,0.5180442375,40,5-HTP,2,1/25
40,1,0.6625708885,41,5-HTP,2,1/25
41,1,0.4675324675,42,5-HTP,2,1/25
42,1,0.5724637681,43,5-HTP,2,1/25
43,1,0.3407407407,44,5-HTP,2,1/25
44,1,0.5535714286,45,5-HTP,2,1/25
45,1,0.5571428571,46,5-HTP,2,1/25
46,1,0.6704,47,5-HTP,2,1/25
47,1,0.6059957173,48,5-HTP,2,1/25
48,1,0.5257270694,49,5-HTP,2,1/25
49,1,0.49621212119999997,50,5-HTP,2,1/25
50,1,0.6586206897,51,5-HTP,2,1/25
51,1,0.3435700576,52,5-HTP,2,1/25
52,1,0.4559023066,53,5-HTP,2,1/25
53,1,0.3676975945,54,5-HTP,2,1/25
54,1,,55,5-HTP,2,1/25
55,1,0.5490605428,56,5-HTP,2,1/25
56,1,0.44347826090000003,57,5-HTP,2,1/25
57,1,0.447902571,58,5-HTP,2,1/25
58,1,0.48818897640000003,59,5-HTP,2,1/25
59,1,0.6857142856999999,60,5-HTP,2,1/25
60,1,0.47945205479999997,61,5-HTP,2,1/25
61,1,0.6379310345,62,5-HTP,2,1/25
62,1,0.4703703704,63,5-HTP,2,1/25
63,1,0.6176470588,64,5-HTP,2,1/25
64,1,0.5736377025,65,5-HTP,2,1/25
65,1,0.4157303371,66,5-HTP,2,1/25
66,1,0.37115384619999997,67,5-HTP,2,1/25
67,1,0.5579036347999999,68,5-HTP,2,1/25
68,1,0.3674418605,69,5-HTP,2,1/25
69,1,0.5027322404,70,5-HTP,2,1/25
70,1,0.4642857143,71,5-HTP,2,1/25
71,1,0.5874125874,72,5-HTP,2,1/25
72,1,0.3415977961,73,5-HTP,2,1/25
73,1,0.4886363636,74,5-HTP,2,1/25
74,1,0.4426078972,75,5-HTP,2,1/25
75,1,0.5034722222,76,5-HTP,2,1/25
76,1,0.3550724638,77,5-HTP,2,1/25
77,1,0.4767932489,78,5-HTP,2,1/25
78,1,0.5931677019,79,5-HTP,2,1/25
79,1,0.23529411760000002,80,5-HTP,2,1/25
80,1,0.5427435388,81,5-HTP,2,1/25
81,1,0.4116022099,82,5-HTP,2,1/25
82,1,0.372972973,83,5-HTP,2,1/25
83,1,0.5562130178,84,5-HTP,2,1/25
84,1,,85,5-HTP,2,1/25
85,1,0.4556737589,86,5-HTP,2,1/25
86,1,0.4513274336,87,5-HTP,2,1/25
87,1,0.4801762115,88,5-HTP,2,1/25
88,1,0.5056818182,89,5-HTP,2,1/25
89,1,0.40271493210000003,90,5-HTP,2,1/25
90,1,0.5294117647,91,5-HTP,2,1/25
91,1,0.38297872340000005,92,5-HTP,2,1/25
92,1,,93,5-HTP,2,1/25
93,1,0.35733695649999997,94,5-HTP,2,1/25
94,1,,95,5-HTP,2,1/25
95,1,0.5088495575,96,5-HTP,2,1/25
96,2,0.5392561982999999,1,5-HTP,2,1/26
97,2,0.5619834711,2,5-HTP,2,1/26
98,2,,3,5-HTP,2,1/26
99,2,0.48577235770000005,4,5-HTP,2,1/26
100,2,,5,5-HTP,2,1/26
101,2,0.2589073634,6,5-HTP,2,1/26
102,2,0.6402877698,7,5-HTP,2,1/26
103,2,0.5304878049,8,5-HTP,2,1/26
104,2,0.4481981982,9,5-HTP,2,1/26
105,2,0.6292134831,10,5-HTP,2,1/26
106,2,0.4516129032,11,5-HTP,2,1/26
107,2,,12,5-HTP,2,1/26
108,2,0.6041257367,13,5-HTP,2,1/26
109,2,,14,5-HTP,2,1/26
110,2,0.4759124088,15,5-HTP,2,1/26
111,2,0.5294117647,16,5-HTP,2,1/26
112,2,0.3018867925,17,5-HTP,2,1/26
113,2,,18,5-HTP,2,1/26
114,2,0.6412698413,19,5-HTP,2,1/26
115,2,0.3838383838,20,5-HTP,2,1/26
116,2,0.5956416465,21,5-HTP,2,1/26
117,2,0.4671052632,22,5-HTP,2,1/26
118,2,0.4481830417,23,5-HTP,2,1/26
119,2,,24,5-HTP,2,1/26
120,2,0.6337522442,25,5-HTP,2,1/26
121,2,0.3649222065,26,5-HTP,2,1/26
122,2,0.2775041051,27,5-HTP,2,1/26
123,2,0.2992125984,28,5-HTP,2,1/26
124,2,0.6677713339,29,5-HTP,2,1/26
125,2,,30,5-HTP,2,1/26
126,2,0.45268817200000006,31,5-HTP,2,1/26
127,2,0.5428802589,32,5-HTP,2,1/26
128,2,0.5800604229999999,33,5-HTP,2,1/26
129,2,0.4291338583,34,5-HTP,2,1/26
130,2,0.7380585516,35,5-HTP,2,1/26
131,2,0.46969696969999997,36,5-HTP,2,1/26
132,2,0.4433139535,37,5-HTP,2,1/26
133,2,0.5177304965,38,5-HTP,2,1/26
134,2,0.5426008969,39,5-HTP,2,1/26
135,2,0.5751351351,40,5-HTP,2,1/26
136,2,0.7705882353,41,5-HTP,2,1/26
137,2,,42,5-HTP,2,1/26
138,2,0.39243243240000003,43,5-HTP,2,1/26
139,2,0.2041522491,44,5-HTP,2,1/26
140,2,,45,5-HTP,2,1/26
141,2,0.6190476189999999,46,5-HTP,2,1/26
142,2,0.7675276753,47,5-HTP,2,1/26
143,2,0.5061983471,48,5-HTP,2,1/26
144,2,0.4329268293,49,5-HTP,2,1/26
145,2,0.38012618299999995,50,5-HTP,2,1/26
146,2,0.4862903226,51,5-HTP,2,1/26
147,2,0.39152119700000004,52,5-HTP,2,1/26
148,2,0.3586666667,53,5-HTP,2,1/26
149,2,0.13596491230000002,54,5-HTP,2,1/26
150,2,0.4788732394,55,5-HTP,2,1/26
151,2,0.6459709379,56,5-HTP,2,1/26
152,2,0.5953488372,57,5-HTP,2,1/26
153,2,0.1725888325,58,5-HTP,2,1/26
154,2,0.5161904762,59,5-HTP,2,1/26
155,2,0.5981873112,60,5-HTP,2,1/26
156,2,0.49053030299999995,61,5-HTP,2,1/26
157,2,0.7751937984,62,5-HTP,2,1/26
158,2,0.49,63,5-HTP,2,1/26
159,2,0.5819477435,64,5-HTP,2,1/26
160,2,0.5670731707,65,5-HTP,2,1/26
161,2,0.4704595186,66,5-HTP,2,1/26
162,2,0.4590984975,67,5-HTP,2,1/26
163,2,,68,5-HTP,2,1/26
164,2,0.22507122510000002,69,5-HTP,2,1/26
165,2,0.3271889401,70,5-HTP,2,1/26
166,2,,71,5-HTP,2,1/26
167,2,,72,5-HTP,2,1/26
168,2,0.3506493506,73,5-HTP,2,1/26
169,2,0.41774891770000006,74,5-HTP,2,1/26
170,2,0.5121713729,75,5-HTP,2,1/26
171,2,0.5330788804,76,5-HTP,2,1/26
172,2,0.4346846847,77,5-HTP,2,1/26
173,2,0.5452196382,78,5-HTP,2,1/26
174,2,0.5483870968,79,5-HTP,2,1/26
175,2,0.7813411079000001,80,5-HTP,2,1/26
176,2,0.6484848485,81,5-HTP,2,1/26
177,2,0.4393491124,82,5-HTP,2,1/26
178,2,0.38251366119999997,83,5-HTP,2,1/26
179,2,0.5622119816,84,5-HTP,2,1/26
180,2,0.5619425173,85,5-HTP,2,1/26
181,2,0.3711911357,86,5-HTP,2,1/26
182,2,0.4761519806,87,5-HTP,2,1/26
183,2,0.6974358973999999,88,5-HTP,2,1/26
184,2,0.47592067990000003,89,5-HTP,2,1/26
185,2,,90,5-HTP,2,1/26
186,2,0.445754717,91,5-HTP,2,1/26
187,2,0.4,92,5-HTP,2,1/26
188,2,0.6766169154,93,5-HTP,2,1/26
189,2,0.359223301,94,5-HTP,2,1/26
190,2,0.42559523810000005,95,5-HTP,2,1/26
191,2,0.4292134831,96,5-HTP,2,1/26
192,3,0.5362318841,1,5-HTP,2,1/27
193,3,,2,5-HTP,2,1/27
194,3,,3,5-HTP,2,1/27
195,3,0.6137931034,4,5-HTP,2,1/27
196,3,,5,5-HTP,2,1/27
197,3,0.6307692308,6,5-HTP,2,1/27
198,3,0.5774378585000001,7,5-HTP,2,1/27
199,3,0.45222929939999995,8,5-HTP,2,1/27
200,3,0.6995515695000001,9,5-HTP,2,1/27
201,3,0.8617021277,10,5-HTP,2,1/27
202,3,,11,5-HTP,2,1/27
203,3,,12,5-HTP,2,1/27
204,3,,13,5-HTP,2,1/27
205,3,0.5636042403,14,5-HTP,2,1/27
206,3,,15,5-HTP,2,1/27
207,3,0.45454545450000006,16,5-HTP,2,1/27
208,3,0.598540146,17,5-HTP,2,1/27
209,3,0.215010142,18,5-HTP,2,1/27
210,3,,19,5-HTP,2,1/27
211,3,,20,5-HTP,2,1/27
212,3,,21,5-HTP,2,1/27
213,3,0.5765765766,22,5-HTP,2,1/27
214,3,0.4266211604,23,5-HTP,2,1/27
215,3,0.37086092719999997,24,5-HTP,2,1/27
216,3,0.3058252427,25,5-HTP,2,1/27
217,3,0.6811023622,26,5-HTP,2,1/27
218,3,,27,5-HTP,2,1/27
219,3,,28,5-HTP,2,1/27
220,3,0.3148148148,29,5-HTP,2,1/27
221,3,0.6040723982,30,5-HTP,2,1/27
222,3,,31,5-HTP,2,1/27
223,3,0.3888888889,32,5-HTP,2,1/27
224,3,0.3248407643,33,5-HTP,2,1/27
225,3,,34,5-HTP,2,1/27
226,3,0.5080645161,35,5-HTP,2,1/27
227,3,,36,5-HTP,2,1/27
228,3,0.3253012048,37,5-HTP,2,1/27
229,3,0.3895348837,38,5-HTP,2,1/27
230,3,,39,5-HTP,2,1/27
231,3,,40,5-HTP,2,1/27
232,3,,41,5-HTP,2,1/27
233,3,0.8876404494,42,5-HTP,2,1/27
234,3,0.4310344828,43,5-HTP,2,1/27
235,3,0.34693877549999996,44,5-HTP,2,1/27
